Iso3_code,Year,population
SLB,2010,532968
SLB,2009,518141
SLB,2008,508790
SLB,2007,500156
SLB,2006,491594
SLB,2005,483080
SLB,2004,474611
SLB,2003,466154
SLB,2002,457671
SLB,2001,449125
SLB,2000,440469
SLB,1999,430500
SLB,1998,419071
SLB,1997,407474
SLB,1996,396009
SLB,1995,384733
SLB,1994,373675
SLB,1993,362839
SLB,1992,352205
SLB,1991,341738
SLB,1990,331435
SLE,2023,8460512
SLE,2022,8276807
SLE,2021,8094602
SLE,2020,7912558
SLE,2019,7731991
SLE,2018,7554563
SLE,2017,7379299
SLE,2016,7205328
SLE,2015,7037655
SLE,2014,6876385
SLE,2013,6714051
SLE,2012,6551080
SLE,2011,6387251
SLE,2010,6222714
SLE,2009,6055646
SLE,2008,5894722
SLE,2007,5749352
SLE,2006,5624466
SLE,2005,5501712
SLE,2004,5355717
SLE,2003,5177687
SLE,2002,4971435
SLE,2001,4692716
SLE,2000,4423611
SLE,1999,4318043
SLE,1998,4295785
SLE,1997,4253716
SLE,1996,4199210
SLE,1995,4179179
SLE,1994,4173105
SLE,1993,4157130
SLE,1992,4166366
SLE,1991,4246267
SLE,1990,4196828
SYC,2023,119773
SYC,2022,119878
SYC,2021,99258
SYC,2020,98462
SYC,2019,97625
SYC,2018,96762
SYC,2017,95843
SYC,2016,94677
SYC,2015,93419
SYC,2014,91359
SYC,2013,89949
SYC,2012,88303
SYC,2011,87441
SYC,2010,89770
SYC,2009,87298
SYC,2008,86956
SYC,2007,85033
SYC,2006,84600
SYC,2005,82858
SYC,2004,82475
SYC,2003,82781
SYC,2002,83723
SYC,2001,81202
SYC,2000,81131
SYC,1999,80410
SYC,1998,78846
SYC,1997,77319
SYC,1996,76417
SYC,1995,75304
SYC,1994,74205
SYC,1993,72253
SYC,1992,70763
SYC,1991,70439
SYC,1990,69507
TLS,2023,1384286
TLS,2022,1369295
TLS,2021,1350139
TLS,2020,1326053
TLS,2019,1300945
TLS,2018,1275959
TLS,2017,1251703
TLS,2016,1228312
TLS,2015,1205131
TLS,2014,1181903
TLS,2013,1158695
TLS,2012,1134885
TLS,2011,1110207
TLS,2010,1084679
TLS,2009,1058782
TLS,2008,1032429
TLS,2007,1004889
TLS,2006,976597
TLS,2005,948311
TLS,2004,929074
TLS,2003,916878
TLS,2002,879159
TLS,2001,812249
TLS,2000,745088
TLS,1999,834697
TLS,1998,942530
TLS,1997,917184
TLS,1996,892282
TLS,1995,868146
TLS,1994,844493
TLS,1993,821437
TLS,1992,799318
TLS,1991,778278
TLS,1990,760345
TUN,2023,12200431
TUN,2022,12119334
TUN,2021,12048622
TUN,2020,11974057
TUN,2019,11875081
TUN,2018,11765514
TUN,2017,11650498
TUN,2016,11528674
TUN,2015,11402264
TUN,2014,11274288
TUN,2013,11141361
TUN,2012,11009647
TUN,2011,10886035
TUN,2010,10765980
TUN,2009,10650681
TUN,2008,10542635
TUN,2007,10441702
TUN,2006,10346410
TUN,2005,10255472
TUN,2004,10166163
TUN,2003,10071632
TUN,2002,9971515
TUN,2001,9869677
TUN,2000,9764935
TUN,1999,9655963
TUN,1998,9541667
TUN,1997,9421270
TUN,1996,9294432
TUN,1995,9161258
TUN,1994,9018448
TUN,1993,8857910
TUN,1992,8682512
TUN,1991,8501827
TUN,1990,8324509
DZA,2023,46164219
DZA,2022,45477389
DZA,2021,44761099
DZA,2020,44042091
DZA,2019,43294546
DZA,2018,42505035
DZA,2017,41689299
DZA,2016,40850721
DZA,2015,40019529
DZA,2014,39205031
DZA,2013,38414171
DZA,2012,37646166
DZA,2011,36903376
DZA,2010,36188236
DZA,2009,35490445
DZA,2008,34816961
DZA,2007,34189416
DZA,2006,33623506
DZA,2005,33109249
DZA,2004,32628286
DZA,2003,32175818
DZA,2002,31750835
DZA,2001,31331221
DZA,2000,30903893
DZA,1999,30474354
DZA,1998,30054133
DZA,1997,29579301
DZA,1996,29033044
DZA,1995,28470191
DZA,1994,27887279
DZA,1993,27277048
DZA,1992,26628568
DZA,1991,25987928
DZA,1990,25375810
PYF,2023,281118
PYF,2022,280378
PYF,2021,279792
PYF,2020,279209
PYF,2019,279034
PYF,2018,279815
PYF,2017,280087
PYF,2016,279178
PYF,2015,277866
PYF,2014,276387
PYF,2013,274728
PYF,2012,273084
PYF,2011,271727
PYF,2010,270580
PYF,2009,269481
PYF,2008,268379
PYF,2007,266438
PYF,2006,263223
PYF,2005,259507
PYF,2004,255654
PYF,2003,251637
PYF,2002,247775
PYF,2001,244097
PYF,2000,240337
PYF,1999,236595
PYF,1998,232891
PYF,1997,229121
PYF,1996,225489
PYF,1995,222118
PYF,1994,218738
PYF,1993,215219
PYF,1992,211559
PYF,1991,207744
PYF,1990,203776
RWA,2023,13954471
RWA,2022,13651030
RWA,2021,13355260
RWA,2020,13065837
RWA,2019,12776103
RWA,2018,12487996
RWA,2017,12202060
RWA,2016,11919183
RWA,2015,11640022
RWA,2014,11364757
RWA,2013,11093340
RWA,2012,10829901
RWA,2011,10573733
RWA,2010,10317553
RWA,2009,10060432
RWA,2008,9804269
RWA,2007,9549933
RWA,2006,9299246
RWA,2005,9054528
RWA,2004,8816844
RWA,2003,8586875
RWA,2002,8400180
RWA,2001,8287094
RWA,2000,8213931
RWA,1999,8147912
RWA,1998,8081681
RWA,1997,7755238
RWA,1996,6708764
RWA,1995,5674118
RWA,1994,6792352
RWA,1993,7981132
RWA,1992,7683266
RWA,1991,7526966
RWA,1990,7375307
HTI,2023,11637398
HTI,2022,11503606
HTI,2021,11374586
HTI,2020,11243848
HTI,2019,11105163
HTI,2018,10962362
HTI,2017,10817754
HTI,2016,10671457
HTI,2015,10523242
HTI,2014,10373235
HTI,2013,10222362
HTI,2012,10069771
HTI,2011,9914904
HTI,2010,9803294
HTI,2009,9689581
HTI,2008,9530774
HTI,2007,9373296
HTI,2006,9216562
HTI,2005,9061273
HTI,2004,8910263
HTI,2003,8759912
HTI,2002,8607641
HTI,2001,8455918
HTI,2000,8303151
HTI,1999,8151296
HTI,1998,8002143
HTI,1997,7854298
HTI,1996,7707557
HTI,1995,7562546
HTI,1994,7419771
HTI,1993,7278181
HTI,1992,7136571
HTI,1991,6995450
HTI,1990,6854441
LBR,2023,5493031
LBR,2022,5373294
LBR,2021,5259323
LBR,2020,5149463
LBR,2019,5043721
LBR,2018,4944726
LBR,2017,4848925
LBR,2016,4755608
LBR,2015,4659431
LBR,2014,4564293
LBR,2013,4470239
LBR,2012,4373043
LBR,2011,4221178
LBR,2010,4058890
LBR,2009,3943028
LBR,2008,3821003
LBR,2007,3669050
LBR,2006,3490787
LBR,2005,3301015
LBR,2004,3156892
LBR,2003,3119532
LBR,2002,3094782
LBR,2001,3015338
LBR,2000,2928117
LBR,1999,2821684
LBR,1998,2670124
LBR,1997,2412989
LBR,1996,2232289
LBR,1995,2169162
LBR,1994,2149928
LBR,1993,2155126
LBR,1992,2072461
LBR,1991,1956518
LBR,1990,2223667
LBN,2023,5773493
LBN,2022,5744489
LBN,2021,5718122
LBN,2020,5702398
LBN,2019,5794594
LBN,2018,5984119
LBN,2017,6160128
LBN,2016,6323060
LBN,2015,6472469
LBN,2014,6346990
LBN,2013,5743436
LBN,2012,5235742
LBN,2011,5096020
LBN,2010,5041288
LBN,2009,4992287
LBN,2008,4925354
LBN,2007,4844118
LBN,2006,4751136
LBN,2005,4671102
LBN,2004,4599279
LBN,2003,4525508
LBN,2002,4463504
LBN,2001,4401918
LBN,2000,4329340
LBN,1999,4255277
LBN,1998,4181281
LBN,1997,4108405
LBN,1996,4034781
LBN,1995,3960735
LBN,1994,3889799
LBN,1993,3820647
LBN,1992,3747371
LBN,1991,3668912
LBN,1990,3595175
XKX,2023,1682668
XKX,2022,1768096
XKX,2021,1786079
XKX,2020,1790151
XKX,2019,1788891
XKX,2018,1797086
XKX,2017,1791019
XKX,2016,1777568
XKX,2015,1788274
XKX,2014,1812788
XKX,2013,1818119
XKX,2012,1807126
XKX,2011,1791949
XKX,2010,1788743
XKX,2009,1794681
XKX,2008,1800858
XKX,2007,1807094
XKX,2006,1813079
XKX,2005,1818354
XKX,2004,1822773
XKX,2003,1826434
XKX,2002,1829462
XKX,2001,1820009
XKX,2000,1802493
XKX,1999,1871524
XKX,1998,2078964
XKX,1997,2197284
XKX,1996,2168753
XKX,1995,2137514
XKX,1994,2105256
XKX,1993,2072664
XKX,1992,2039723
XKX,1991,2005362
XKX,1990,1973790
AFG,2023,41454761
AFG,2022,40578842
AFG,2021,40000412
AFG,2020,39068979
AFG,2019,37856121
AFG,2018,36743039
AFG,2017,35688935
AFG,2016,34700612
AFG,2015,33831764
AFG,2014,32792523
AFG,2013,31622704
AFG,2012,30560034
AFG,2011,29347708
AFG,2010,28284089
AFG,2009,27466101
AFG,2008,26482622
AFG,2007,25909852
AFG,2006,25424094
AFG,2005,24404567
AFG,2004,23560654
AFG,2003,22733049
AFG,2002,21378117
AFG,2001,20284307
AFG,2000,20130327
AFG,1999,19887785
AFG,1998,19159996
AFG,1997,18452091
AFG,1996,17763266
AFG,1995,17065836
AFG,1994,16250794
AFG,1993,14943172
AFG,1992,13278974
AFG,1991,12238879
AFG,1990,12045660
GIB,2023,38471
GIB,2022,37609
GIB,2021,36858
GIB,2020,36173
GIB,2019,35494
GIB,2018,34854
GIB,2017,34245
GIB,2016,33658
GIB,2015,33193
GIB,2014,32813
GIB,2013,32407
GIB,2012,32029
GIB,2011,31660
GIB,2010,31248
GIB,2009,30823
GIB,2008,30413
GIB,2007,30006
GIB,2006,29594
GIB,2005,29163
GIB,2004,28715
GIB,2003,28274
GIB,2002,27831
GIB,2001,27657
GIB,2000,27709
GIB,1999,27692
GIB,1998,27650
GIB,1997,27582
GIB,1996,27487
GIB,1995,27377
GIB,1994,27239
GIB,1993,27070
GIB,1992,26878
GIB,1991,26898
GIB,1990,27200
IRN,2023,90608707
IRN,2022,89524246
IRN,2021,88455488
IRN,2020,87723443
IRN,2019,87051648
IRN,2018,86117998
IRN,2017,85026754
IRN,2016,83812228
IRN,2015,82619362
IRN,2014,81502045
IRN,2013,80414686
IRN,2012,79370580
IRN,2011,78383598
IRN,2010,77420842
IRN,2009,76457825
IRN,2008,75514204
IRN,2007,74602648
IRN,2006,73392747
IRN,2005,71828455
IRN,2004,70256316
IRN,2003,68769340
IRN,2002,68011317
IRN,2001,67452005
IRN,2000,66418659
IRN,1999,65445391
IRN,1998,64519859
IRN,1997,63639638
IRN,1996,62881300
IRN,1995,62205567
IRN,1994,61520598
IRN,1993,61403543
IRN,1992,61184983
IRN,1991,59986931
IRN,1990,58380092
WSM,2023,216663
WSM,2022,215261
WSM,2021,213779
WSM,2020,211944
WSM,2019,209780
WSM,2018,207582
WSM,2017,205415
WSM,2016,203499
WSM,2015,201782
WSM,2014,200037
WSM,2013,198268
WSM,2012,196498
WSM,2011,194713
WSM,2010,193023
WSM,2009,191513
WSM,2008,190107
WSM,2007,188753
WSM,2006,187709
WSM,2005,186978
WSM,2004,186249
WSM,2003,185430
WSM,2002,184471
WSM,2001,183166
WSM,2000,181685
WSM,1999,180275
WSM,1998,178905
WSM,1997,177547
WSM,1996,176071
WSM,1995,174571
WSM,1994,173159
WSM,1993,171774
WSM,1992,170331
WSM,1991,169368
WSM,1990,169042
ARE,2023,10483751
ARE,2022,10074977
ARE,2021,9575152
ARE,2020,9401038
ARE,2019,9445785
ARE,2018,9346701
ARE,2017,9223225
ARE,2016,8935095
ARE,2015,8505237
ARE,2014,8059440
ARE,2013,7693031
ARE,2012,7391448
ARE,2011,7104538
ARE,2010,6869838
ARE,2009,6707058
ARE,2008,6302664
ARE,2007,5624635
ARE,2006,5009100
ARE,2005,4664790
ARE,2004,4428967
ARE,2003,4192457
ARE,2002,3956826
ARE,2001,3723590
ARE,2000,3493575
ARE,1999,3266009
ARE,1998,3040421
ARE,1997,2817410
ARE,1996,2597564
ARE,1995,2434662
ARE,1994,2328188
ARE,1993,2222093
ARE,1992,2114730
ARE,1991,2006626
ARE,1990,1898220
AGO,2023,36749906
AGO,2022,35635029
AGO,2021,34532429
AGO,2020,33451132
AGO,2019,32375632
AGO,2018,31297155
AGO,2017,30234839
AGO,2016,29183070
AGO,2015,28157798
AGO,2014,27160769
AGO,2013,26165620
AGO,2012,25177394
AGO,2011,24218352
AGO,2010,23294825
AGO,2009,22414773
AGO,2008,21578655
AGO,2007,20778561
AGO,2006,20015279
AGO,2005,19291161
AGO,2004,18600423
AGO,2003,17943712
AGO,2002,17327699
AGO,2001,16747208
AGO,2000,16194869
AGO,1999,15667235
AGO,1998,15159370
AGO,1997,14660413
AGO,1996,14170973
AGO,1995,13699778
AGO,1994,13249764
AGO,1993,12827135
AGO,1992,12423712
AGO,1991,12023529
AGO,1990,11626360
IMN,2023,84165
IMN,2022,84132
IMN,2021,84106
IMN,2020,84064
IMN,2019,83957
IMN,2018,83805
IMN,2017,83609
IMN,2016,83466
IMN,2015,83593
IMN,2014,83892
IMN,2013,84141
IMN,2012,84335
IMN,2011,84382
IMN,2010,83873
IMN,2009,82939
IMN,2008,82029
IMN,2007,81147
IMN,2006,80294
IMN,2005,79516
IMN,2004,78792
IMN,2003,78049
IMN,2002,77275
IMN,2001,76476
IMN,2000,75659
IMN,1999,74790
IMN,1998,73861
IMN,1997,72909
IMN,1996,72047
IMN,1995,71513
IMN,1994,71168
IMN,1993,70772
IMN,1992,70353
IMN,1991,69808
IMN,1990,68916
MAF,2023,27515
MAF,2022,28870
MAF,2021,29961
MAF,2020,31786
MAF,2019,34267
MAF,2018,36012
MAF,2017,36837
MAF,2016,37175
MAF,2015,37369
MAF,2014,37450
MAF,2013,37419
MAF,2012,37276
MAF,2011,37069
MAF,2010,36856
MAF,2009,36502
MAF,2008,35958
MAF,2007,35337
MAF,2006,34658
MAF,2005,33928
MAF,2004,33171
MAF,2003,32395
MAF,2002,31604
MAF,2001,30803
MAF,2000,29996
MAF,1999,29284
MAF,1998,29107
MAF,1997,29323
MAF,1996,29443
MAF,1995,29470
MAF,1994,29413
MAF,1993,29282
MAF,1992,29081
MAF,1991,28800
MAF,1990,28224
NER,2023,26159867
NER,2022,25311973
NER,2021,24502140
NER,2020,23717613
NER,2019,22947757
NER,2018,22188069
NER,2017,21435446
NER,2016,20685753
NER,2015,19939498
NER,2014,19215909
NER,2013,18519898
NER,2012,17836769
NER,2011,17176283
NER,2010,16548835
NER,2009,15943675
NER,2008,15361915
NER,2007,14803610
NER,2006,14268581
NER,2005,13756192
NER,2004,13265836
NER,2003,12796984
NER,2002,12349144
NER,2001,11920647
NER,2000,11509630
NER,1999,11117411
NER,1998,10741413
NER,1997,10383969
NER,1996,10044852
NER,1995,9714529
NER,1994,9398258
NER,1993,9100789
NER,1992,8817633
NER,1991,8546900
NER,1990,8286059
PER,2023,33845617
PER,2022,33475438
PER,2021,33155882
PER,2020,32838579
PER,2019,32449303
PER,2018,31897584
PER,2017,31324637
PER,2016,30866494
PER,2015,30457600
PER,2014,30115826
PER,2013,29817919
PER,2012,29550366
PER,2011,29304086
PER,2010,29086019
PER,2009,28896811
PER,2008,28719041
PER,2007,28530699
PER,2006,28324491
PER,2005,28101180
PER,2004,27852190
PER,2003,27580490
PER,2002,27288217
PER,2001,26964601
PER,2000,26598331
PER,1999,26186504
PER,1998,25738095
PER,1997,25274147
PER,1996,24811171
PER,1995,24348919
PER,1994,23881493
PER,1993,23413783
PER,1992,22946340
PER,1991,22483775
PER,1990,22014771
BDI,2023,13689450
BDI,2022,13321097
BDI,2021,12965481
BDI,2020,12617036
BDI,2019,12255336
BDI,2018,11859446
BDI,2017,11506762
BDI,2016,11239451
BDI,2015,11047580
BDI,2014,10799785
BDI,2013,10439341
BDI,2012,10071028
BDI,2011,9717978
BDI,2010,9376444
BDI,2009,8947646
BDI,2008,8505637
BDI,2007,8161874
BDI,2006,7865547
BDI,2005,7587299
BDI,2004,7310656
BDI,2003,7043154
BDI,2002,6824132
BDI,2001,6634365
BDI,2000,6470194
BDI,1999,6337155
BDI,1998,6187108
BDI,1997,6070042
BDI,1996,6070506
BDI,1995,6066316
BDI,1994,5713854
BDI,1993,5676843
BDI,1992,5858407
BDI,1991,5703857
BDI,1990,5587052
ERI,2023,3470390
ERI,2022,3409447
ERI,2021,3350183
ERI,2020,3291271
ERI,2019,3240194
ERI,2018,3192760
ERI,2017,3150347
ERI,2016,3124698
ERI,2015,3105546
ERI,2014,3095173
ERI,2013,3074360
ERI,2012,3036988
ERI,2011,2998485
ERI,2010,2945186
ERI,2009,2887885
ERI,2008,2816327
ERI,2007,2743222
ERI,2006,2703502
ERI,2005,2661215
ERI,2004,2598284
ERI,2003,2493903
ERI,2002,2392978
ERI,2001,2312079
ERI,2000,2247031
ERI,1999,2212780
ERI,1998,2180419
ERI,1997,2152135
ERI,1996,2128464
ERI,1995,2025267
ERI,1994,1913915
ERI,1993,1856006
ERI,1992,1798748
ERI,1991,1919571
ERI,1990,2032737
ETH,2023,128691692
ETH,2022,125384287
ETH,2021,122138588
ETH,2020,118917671
ETH,2019,115737383
ETH,2018,112664152
ETH,2017,109666481
ETH,2016,106718162
ETH,2015,103867135
ETH,2014,101115610
ETH,2013,98438751
ETH,2012,95798767
ETH,2011,93149970
ETH,2010,90538514
ETH,2009,88007636
ETH,2008,85543668
ETH,2007,83103217
ETH,2006,80703490
ETH,2005,78367470
ETH,2004,76077206
ETH,2003,73832663
ETH,2002,71635517
ETH,2001,69487762
ETH,2000,67411494
ETH,1999,65374561
ETH,1998,63363524
ETH,1997,61404539
ETH,1996,59467635
ETH,1995,57537335
ETH,1994,55611508
ETH,1993,53708891
ETH,1992,51853747
ETH,1991,49717198
ETH,1990,47609755
SSD,2023,11483374
SSD,2022,11021177
SSD,2021,10865780
SSD,2020,10698467
SSD,2019,10423384
SSD,2018,10122977
SSD,2017,10259154
SSD,2016,10830102
SSD,2015,11107561
SSD,2014,11235073
SSD,2013,11166275
SSD,2012,10756240
SSD,2011,10288109
SSD,2010,9745953
SSD,2009,9243556
SSD,2008,8817647
SSD,2007,8388788
SSD,2006,7976526
SSD,2005,7590143
SSD,2004,7233041
SSD,2003,6903127
SSD,2002,6596806
SSD,2001,6308391
SSD,2000,6032267
SSD,1999,5771628
SSD,1998,5620068
SSD,1997,5509136
SSD,1996,5356925
SSD,1995,5225836
SSD,1994,5071184
SSD,1993,4956002
SSD,1992,4909749
SSD,1991,4836677
SSD,1990,4737633
PLW,2023,17727
PLW,2022,17759
PLW,2021,17783
PLW,2020,17792
PLW,2019,17798
PLW,2018,17814
PLW,2017,17812
PLW,2016,17797
PLW,2015,17770
PLW,2014,17715
PLW,2013,17648
PLW,2012,17765
PLW,2011,18078
PLW,2010,18396
PLW,2009,18709
PLW,2008,19009
PLW,2007,19302
PLW,2006,19593
PLW,2005,19819
PLW,2004,19820
PLW,2003,19659
PLW,2002,19503
PLW,2001,19352
PLW,2000,19178
PLW,1999,18901
PLW,1998,18524
PLW,1997,18108
PLW,1996,17654
PLW,1995,17195
PLW,1994,16770
PLW,1993,16372
PLW,1992,15989
PLW,1991,15614
PLW,1990,15259
GNB,2023,2153339
GNB,2022,2105529
GNB,2021,2058841
GNB,2020,2013255
GNB,2019,1967696
GNB,2018,1922168
GNB,2017,1877072
GNB,2016,1831893
GNB,2015,1786457
GNB,2014,1741122
GNB,2013,1695973
GNB,2012,1651417
GNB,2011,1608076
GNB,2010,1566347
GNB,2009,1526377
GNB,2008,1488054
GNB,2007,1450986
GNB,2006,1415303
GNB,2005,1381585
GNB,2004,1349563
GNB,2003,1318806
GNB,2002,1289307
GNB,2001,1261273
GNB,2000,1234741
GNB,1999,1210206
GNB,1998,1187473
GNB,1997,1165545
GNB,1996,1143535
GNB,1995,1119949
GNB,1994,1092031
GNB,1993,1058745
GNB,1992,1024356
GNB,1991,994639
GNB,1990,973669
NGA,2023,227882945
NGA,2022,223150896
NGA,2021,218529286
NGA,2020,213996181
NGA,2019,209485641
NGA,2018,204938755
NGA,2017,200254579
NGA,2016,195443700
NGA,2015,190671878
NGA,2014,185896915
NGA,2013,181049443
NGA,2012,176200625
NGA,2011,171379598
NGA,2010,166642886
NGA,2009,162049464
NGA,2008,157595014
NGA,2007,153267261
NGA,2006,149077334
NGA,2005,145017253
NGA,2004,141057045
NGA,2003,137202644
NGA,2002,133471989
NGA,2001,129862595
NGA,2000,126382494
NGA,1999,123047320
NGA,1998,119846254
NGA,1997,116754792
NGA,1996,113754779
NGA,1995,110819428
NGA,1994,107935714
NGA,1993,105122069
NGA,1992,102372770
NGA,1991,99720162
NGA,1990,97120925
MRT,2023,5022441
MRT,2022,4875637
MRT,2021,4734874
MRT,2020,4600131
MRT,2019,4467708
MRT,2018,4337685
MRT,2017,4210600
MRT,2016,4086657
MRT,2015,3965959
MRT,2014,3848514
MRT,2013,3734318
MRT,2012,3619034
MRT,2011,3502811
MRT,2010,3390965
MRT,2009,3284448
MRT,2008,3183269
MRT,2007,3093059
MRT,2006,3013660
MRT,2005,2939059
MRT,2004,2868664
MRT,2003,2802046
MRT,2002,2738655
MRT,2001,2678760
MRT,2000,2613441
MRT,1999,2541698
MRT,1998,2474651
MRT,1997,2411306
MRT,1996,2358188
MRT,1995,2312017
MRT,1994,2249454
MRT,1993,2174328
MRT,1992,2088135
MRT,1991,2009738
MRT,1990,1951878
FSM,2023,112630
FSM,2022,112114
FSM,2021,111624
FSM,2020,110916
FSM,2019,110282
FSM,2018,109909
FSM,2017,109481
FSM,2016,109075
FSM,2015,108716
FSM,2014,108396
FSM,2013,108121
FSM,2012,107890
FSM,2011,107698
FSM,2010,107540
FSM,2009,107957
FSM,2008,108936
FSM,2007,109880
FSM,2006,110729
FSM,2005,111412
FSM,2004,111925
FSM,2003,112285
FSM,2002,112448
FSM,2001,112365
FSM,2000,112044
FSM,1999,111680
FSM,1998,111377
FSM,1997,111071
FSM,1996,110710
FSM,1995,110230
FSM,1994,109075
FSM,1993,107066
FSM,1992,104806
FSM,1991,102754
FSM,1990,100888
VUT,2023,320409
VUT,2022,313046
VUT,2021,305868
VUT,2020,298858
VUT,2019,291985
VUT,2018,285259
VUT,2017,278507
VUT,2016,272087
VUT,2015,266101
VUT,2014,260240
VUT,2013,254482
VUT,2012,248883
VUT,2011,243474
VUT,2010,238248
VUT,2009,232731
VUT,2008,226896
VUT,2007,221276
VUT,2006,215923
VUT,2005,210760
VUT,2004,205711
VUT,2003,200746
VUT,2002,195863
VUT,2001,191031
VUT,2000,186281
VUT,1999,182048
VUT,1998,178313
VUT,1997,174626
VUT,1996,170911
VUT,1995,167137
VUT,1994,163314
VUT,1993,159463
VUT,1992,155608
VUT,1991,151793
VUT,1990,148063
MDG,2023,31195932
MDG,2022,30437261
MDG,2021,29691083
MDG,2020,28953556
MDG,2019,28219554
MDG,2018,27494926
MDG,2017,26788375
MDG,2016,26099952
MDG,2015,25426702
MDG,2014,24764348
MDG,2013,24109290
MDG,2012,23462438
MDG,2011,22822300
MDG,2010,22183340
MDG,2009,21547280
MDG,2008,20923840
MDG,2007,20318583
MDG,2006,19730909
MDG,2005,19159707
MDG,2004,18606608
MDG,2003,18071854
MDG,2002,17549913
MDG,2001,17032939
MDG,2000,16516338
MDG,1999,16000506
MDG,1998,15489364
MDG,1997,14990814
MDG,1996,14510711
MDG,1995,14051275
MDG,1994,13613850
MDG,1993,13197345
MDG,1992,12800870
MDG,1991,12421412
MDG,1990,12055639
FRO,2023,54439
FRO,2022,53927
FRO,2021,53305
FRO,2020,52567
FRO,2019,51793
FRO,2018,50996
FRO,2017,50180
FRO,2016,49464
FRO,2015,48901
FRO,2014,48428
FRO,2013,48246
FRO,2012,48291
FRO,2011,48543
FRO,2010,48657
FRO,2009,48791
FRO,2008,48547
FRO,2007,48378
FRO,2006,48335
FRO,2005,48359
FRO,2004,48384
FRO,2003,48032
FRO,2002,47335
FRO,2001,46635
FRO,2000,45754
FRO,1999,45146
FRO,1998,44674
FRO,1997,44131
FRO,1996,43580
FRO,1995,43610
FRO,1994,44694
FRO,1993,46473
FRO,1992,47286
FRO,1991,47446
FRO,1990,47740
KGZ,2023,7099750
KGZ,2022,6975220
KGZ,2021,6851224
KGZ,2020,6726596
KGZ,2019,6590211
KGZ,2018,6444079
KGZ,2017,6306696
KGZ,2016,6175338
KGZ,2015,6040036
KGZ,2014,5905848
KGZ,2013,5777150
KGZ,2012,5652076
KGZ,2011,5546587
KGZ,2010,5467059
KGZ,2009,5389643
KGZ,2008,5318729
KGZ,2007,5268385
KGZ,2006,5218373
KGZ,2005,5162640
KGZ,2004,5104713
KGZ,2003,5043308
KGZ,2002,4990704
KGZ,2001,4945073
KGZ,2000,4898362
KGZ,1999,4840422
KGZ,1998,4769015
KGZ,1997,4696421
KGZ,1996,4628438
KGZ,1995,4560454
KGZ,1994,4515069
KGZ,1993,4516777
KGZ,1992,4515400
KGZ,1991,4463634
KGZ,1990,4391236
DJI,2023,1152944
DJI,2022,1137096
DJI,2021,1121248
DJI,2020,1105188
DJI,2019,1088709
DJI,2018,1071882
DJI,2017,1054841
DJI,2016,1037653
DJI,2015,1020313
DJI,2014,1002717
DJI,2013,984824
DJI,2012,966747
DJI,2011,948558
DJI,2010,930251
DJI,2009,911527
DJI,2008,892734
DJI,2007,874528
DJI,2006,855764
DJI,2005,839167
DJI,2004,826124
DJI,2003,813519
DJI,2002,795574
DJI,2001,771313
DJI,2000,747318
DJI,1999,724218
DJI,1998,699352
DJI,1997,671817
DJI,1996,648348
DJI,1995,633074
DJI,1994,626710
DJI,1993,614245
DJI,1992,626010
DJI,1991,631092
DJI,1990,579538
